Age,Race,Sex, Marital status,Relation to head of the household,Native country,Occupation,Work class,Capital gain last year,Capital loss last year,Education,Work hours per week,label
44,Black,Male,married,Husband,United States,service sector,"owner of a incorporated business, professional practice, or farm",0,0,high school graduate,48,False
25,White,Male,never married,Not-in-family,United States,service sector,private sector employee,0,0,high school graduate,40,False
34,White,Male,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,False
40,Amer-Indian-Eskimo,Male,never married,Not-in-family,United States,execution and management,private sector employee,6849,0,high school graduate,43,False
57,Asian-Pac-Islander,Male,married,Husband,Philippines,execution and management,private sector employee,0,0,bachelor's degree,40,True
37,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,college for less than one year,50,False
30,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,bachelor's degree,60,False
27,White,Male,separated,Own-child,United States,technology and support sector,private sector employee,0,0,bachelor's degree,50,False
32,White,Male,married,Husband,United States,technology and support sector,private sector employee,0,0,college for one or more years without a degree,40,False
33,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,master's degree,40,True
24,White,Male,never married,Not-in-family,United States,execution and management,private sector employee,0,0,bachelor's degree,42,False
33,White,Male,separated,Not-in-family,United States,technology and support sector,state government,0,0,college for less than one year,12,False
45,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,doctoral degree,40,True
35,White,Female,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,master's degree,35,False
42,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,60,True
39,Black,Male,never married,Other-relative,United States,execution and management,private sector employee,0,0,bachelor's degree,45,False
56,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,high school graduate,40,False
41,Black,Female,never married,Unmarried,United States,professional specialty,local government,0,0,bachelor's degree,40,False
28,White,Male,married,Husband,United States,office and administrative support,federal government,0,0,associate's degree,60,False
53,White,Male,never married,Not-in-family,United States,execution and management,"owner of a incorporated business, professional practice, or farm",0,1876,associate's degree,50,False
64,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,high school graduate,40,True
24,White,Female,never married,Not-in-family,United States,service sector,private sector employee,0,0,finished 9th class,37,False
19,White,Female,never married,Own-child,United States,,,0,0,high school graduate,8,False
55,White,Female,widowed,Unmarried,United States,professional specialty,local government,0,0,master's degree,45,False
42,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,high school graduate,35,True
42,White,Male,married,Husband,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,40,False
40,White,Female,divorced,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,45,False
22,White,Female,never married,Own-child,United States,execution and management,private sector employee,0,0,bachelor's degree,30,False
39,White,Male,divorced,Not-in-family,United States,execution and management,private sector employee,0,0,professional degree,50,False
22,White,Male,never married,Other-relative,United States,craft and repair sector,private sector employee,0,0,finished 10th class,30,False
41,Black,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,40,False
33,White,Male,married,Husband,United States,sales sector,"owner of a incorporated business, professional practice, or farm",0,0,bachelor's degree,65,False
50,White,Male,divorced,Own-child,United States,service sector,private sector employee,0,0,college for less than one year,28,False
22,White,Male,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,high school graduate,40,False
56,White,Male,married,Husband,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,40,False
